fighter_url,name,height_in,reach_in,weight_lbs,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg
http://ufcstats.com/fighter-details/07f959e6596307bb,Carlos Vera,66.0,69.0,135.0,Orthodox,1987-11-05,1.53,0.57,2.79,0.49,0.0,0.0,0.25,1.6
http://ufcstats.com/fighter-details/0802be3516ef8f66,Imani Lee,,,,Orthodox,--,0.0,0.0,0.94,0.33,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/082eba4cd80f736f,Jarno Errens,71.0,73.0,145.0,Orthodox,1994-11-17,3.29,0.44,3.29,0.61,0.0,0.0,0.33,0.3
http://ufcstats.com/fighter-details/083e15da67d9b0fa,Josh Thornburg,72.0,,170.0,,1984-05-24,1.2,0.5,3.13,0.38,2.0,0.66,0.42,2.0
http://ufcstats.com/fighter-details/084532da3d25f3b8,Cezary Oleksiejczuk,75.0,75.0,185.0,Southpaw,2000-01-06,28.33,1.0,0.0,1.0,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/0845c81e37d3bcb3,Volkan Oezdemir,74.0,75.0,205.0,Orthodox,1989-09-19,4.95,0.48,4.22,0.55,0.5,0.29,0.8,0.1
http://ufcstats.com/fighter-details/0859524157a19045,Ty Miller,74.0,77.0,170.0,Orthodox,2000-06-04,5.6,0.34,3.8,0.7,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/0871254cd790c250,Tommy Hayden,69.0,,145.0,Southpaw,1986-03-11,1.48,0.27,2.05,0.55,3.42,0.33,0.66,0.0
http://ufcstats.com/fighter-details/0876d21328cf4a45,Dave Galera,71.0,,135.0,Orthodox,1978-01-12,1.67,0.69,0.53,0.33,0.0,0.0,0.14,2.0
http://ufcstats.com/fighter-details/088aa1b19b2dc14a,John Dave Almanza,67.0,67.0,125.0,Southpaw,2004-03-22,1.92,0.41,5.75,0.27,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/08a7080ff5904661,Rafael Carino,80.0,,245.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/08ae3100bf2100ed,Scott McDonald,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3,Kimo Leopoldo,75.0,,235.0,Orthodox,1968-01-05,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3
http://ufcstats.com/fighter-details/08af939f41b5a57b,Beneil Dariush,70.0,72.0,155.0,Southpaw,1989-05-06,3.78,0.49,2.61,0.57,2.12,0.38,0.82,0.8
http://ufcstats.com/fighter-details/08b01ed84044c6bc,Jacobi Jones,69.0,72.0,155.0,Orthodox,1996-05-24,5.87,0.46,7.6,0.48,0.0,0.0,0.33,0.0
http://ufcstats.com/fighter-details/08e908ed6d18d6a0,Myles Jury,70.0,73.0,145.0,Orthodox,1988-10-31,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3
http://ufcstats.com/fighter-details/09224b76d27007ee,Phillip Latu,75.0,76.0,205.0,Orthodox,1991-02-17,3.4,0.51,7.07,0.31,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/093e1f5bb73850be,Anthony Hernandez,72.0,75.0,185.0,Orthodox,1993-10-18,4.59,0.62,2.53,0.49,6.46,0.48,0.68,1.8
http://ufcstats.com/fighter-details/0941df56f6ac954b,Johny Hendricks,69.0,69.0,185.0,Southpaw,1983-09-12,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3
http://ufcstats.com/fighter-details/09422812370fbdfe,Jeremy Lang,71.0,,205.0,Southpaw,1975-05-11,1.13,0.5,1.41,0.42,4.22,0.6,0.0,4.2
http://ufcstats.com/fighter-details/09439946214993bc,Chase Gibson,70.0,72.0,155.0,Orthodox,1990-02-07,3.13,0.54,6.4,0.52,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/095854a135e6db55,Marcus Buchecha,74.0,77.0,255.0,Orthodox,1990-01-08,1.6,0.4,2.73,0.52,1.0,0.09,0.0,0.0
http://ufcstats.com/fighter-details/0971be7d94e109e1,Elisha Helsper,66.0,,135.0,Orthodox,1983-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0974d8d4053a7237,Lee Brousseau,73.0,,205.0,,1974-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0978385b2bd9ef9b,Nick Aguirre,69.0,74.0,135.0,Southpaw,1996-01-15,0.73,0.33,2.89,0.45,1.16,0.2,0.33,0.6
http://ufcstats.com/fighter-details/09a4447655fd4b7b,Rafael Cerqueira,75.0,76.0,205.0,Southpaw,1990-03-15,1.61,0.44,4.88,0.36,0.0,0.0,0.4,0.0
http://ufcstats.com/fighter-details/09a6ed4ee97a5606,Ricky Steele,69.0,74.0,135.0,Orthodox,1988-05-26,4.07,0.7,2.93,0.5,0.0,0.0,0.91,0.0
http://ufcstats.com/fighter-details/09a82bd51ff61376,Wayne Phillips,,,185.0,,1983-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/09c44b317c98bf96,David Velasquez,65.0,,145.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/09e62c450e754913,Jimmy Flick,67.0,68.0,125.0,Orthodox,1990-09-07,1.67,0.5,4.7,0.43,2.36,0.33,0.0,3.5
http://ufcstats.com/fighter-details/09f579be4520394a,Diego Rivas,68.0,69.0,145.0,Orthodox,1991-11-11,1.37,0.4,2.14,0.52,1.79,0.6,0.64,0.9
http://ufcstats.com/fighter-details/09f8c233de88998d,Brad Royster,,,135.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0a1942069c9ad6b6,Jack Hermansson,73.0,77.0,185.0,Orthodox,1988-06-10,5.13,0.45,3.7,0.57,1.5,0.29,0.8,0.4
http://ufcstats.com/fighter-details/0a2813f89a758ff7,David Marshall,74.0,,170.0,,1984-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0a66de3a797cf73a,Alan Gomez,,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0a73acff6325c1e2,Shayilan Nuerdanbieke,68.0,69.0,145.0,Orthodox,1994-05-04,1.95,0.45,2.64,0.5,3.3,0.35,0.28,0.2
http://ufcstats.com/fighter-details/0a95c474e61a6c44,Adam Yandiev,69.0,74.0,185.0,Orthodox,1988-08-07,0.18,0.08,6.14,0.36,0.0,0.0,0.25,0.0
http://ufcstats.com/fighter-details/0a97691039c4bbfb,Mark Hominick,68.0,68.0,145.0,Orthodox,1982-07-22,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9
http://ufcstats.com/fighter-details/0aa74d04c196800c,Errol Zimmerman,75.0,,185.0,Orthodox,1986-04-20,2.95,0.42,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0aa92558424ced9e,Randy Couture,73.0,75.0,205.0,Orthodox,1963-06-22,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5
http://ufcstats.com/fighter-details/0abcf6bc47191219,Bruno Lopes,74.0,74.0,205.0,Orthodox,1993-04-24,2.81,0.43,3.38,0.57,2.51,0.33,1.0,0.0
http://ufcstats.com/fighter-details/0adf1aacda5e26ac,AJ Fonseca,64.0,,145.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0b235384fe23fc9c,Greg Scott,69.0,,145.0,,--,3.9,0.55,7.79,0.37,11.69,1.0,0.0,0.0
http://ufcstats.com/fighter-details/0b31f87be71ebbb1,Ben Askren,71.0,73.0,170.0,Orthodox,1984-07-18,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9
http://ufcstats.com/fighter-details/0b362247806341e5,JP Buys,65.0,67.0,135.0,Orthodox,1996-04-30,1.88,0.39,3.02,0.4,1.55,0.25,0.25,2.3
http://ufcstats.com/fighter-details/0b534765dca35e71,Josh Neal,72.0,,185.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0b5b6876c2a4723f,Steve Steinbeiss,75.0,75.0,185.0,Orthodox,1981-05-05,3.92,0.55,1.86,0.49,0.44,0.5,0.58,0.0
http://ufcstats.com/fighter-details/0b64d0fed453ef7f,Scott Jorgensen,65.0,66.0,135.0,Orthodox,1982-09-17,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7
http://ufcstats.com/fighter-details/0b77a05bcbd2de74,Marloes Coenen,69.0,67.0,145.0,,1981-03-31,2.15,0.51,1.9,0.67,0.82,0.3,0.41,2.5
http://ufcstats.com/fighter-details/0b8d512c79b4baf3,Matt Bessette,70.0,70.0,145.0,Orthodox,1984-12-28,4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3
http://ufcstats.com/fighter-details/0b935b9bbbe5fc07,Keith Berry,73.0,,185.0,,1987-10-25,0.27,0.12,6.27,0.28,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0bbb69f69c9a2eea,Nate Smith,66.0,69.0,125.0,Switch,1995-04-09,1.28,0.38,2.04,0.35,0.0,0.0,0.33,2.3
http://ufcstats.com/fighter-details/0bc697c5936a2d0a,Trevor Peek,69.0,70.0,145.0,Switch,1995-01-09,4.39,0.53,3.88,0.43,1.45,0.5,0.52,0.0
http://ufcstats.com/fighter-details/0bc7e61d204f2137,Fabiano Scherner,75.0,,257.0,Orthodox,1972-06-30,1.31,0.31,3.2,0.38,1.09,0.33,0.4,0.0
http://ufcstats.com/fighter-details/0bcfe2513cb3bc39,Tom DeBlass,72.0,,185.0,Orthodox,1982-05-14,1.5,0.35,4.43,0.37,1.0,0.5,0.28,0.5
http://ufcstats.com/fighter-details/0be6776db31d98ec,Mitch Raposo,65.0,64.0,125.0,Switch,1998-10-16,1.62,0.33,3.2,0.55,3.54,0.37,0.5,0.0
http://ufcstats.com/fighter-details/0c01568b1ac77bff,Mike Seal,76.0,,185.0,Orthodox,--,5.5,0.68,3.33,0.5,0.0,0.0,0.33,0.0
http://ufcstats.com/fighter-details/0c1773639c795466,Doug Marshall,70.0,,205.0,Orthodox,1975-09-09,6.99,0.46,4.02,0.6,0.0,0.0,0.66,2.4
http://ufcstats.com/fighter-details/0c1a04afca64e38f,Josh Appelt,70.0,,255.0,Southpaw,1983-06-19,1.35,0.4,11.5,0.32,0.0,0.0,0.33,0.0
http://ufcstats.com/fighter-details/0c258d1d8e16e5f1,Kevin Natividad,66.0,70.0,135.0,Orthodox,1993-04-02,2.68,0.34,4.29,0.47,3.66,0.5,0.83,0.0
http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,Lukasz Brzeski,75.0,78.0,236.0,Orthodox,1992-05-17,4.9,0.5,3.65,0.54,0.41,0.33,0.35,0.4
http://ufcstats.com/fighter-details/0c277f3ff66b0208,Virgil Zwicker,74.0,74.0,205.0,,1982-06-26,3.34,0.48,4.87,0.39,1.31,0.3,0.5,0.0
http://ufcstats.com/fighter-details/0c3838c8f7c620c2,Ryan Gracie,69.0,,200.0,Orthodox,1974-08-14,0.82,0.61,0.5,0.4,2.83,0.75,0.25,0.9
http://ufcstats.com/fighter-details/0c5c66ddd1886b83,Caio Magalhaes,73.0,73.0,185.0,Orthodox,1987-12-14,2.27,0.4,2.78,0.56,1.05,0.15,0.58,1.6
http://ufcstats.com/fighter-details/0c670b443c3d269f,Jim Wallhead,70.0,,170.0,Orthodox,1984-03-14,3.19,0.26,6.65,0.49,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,Brad Tavares,73.0,74.0,185.0,Orthodox,1987-12-21,3.42,0.43,3.36,0.54,0.73,0.26,0.81,0.0
http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d,Marcelo Guimaraes,72.0,73.0,185.0,Orthodox,1983-06-25,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0
http://ufcstats.com/fighter-details/0ccab7c889ede9ea,Fredy Serrano,63.0,65.0,125.0,Orthodox,1979-09-22,1.58,0.26,1.89,0.61,2.84,0.25,0.84,0.0
http://ufcstats.com/fighter-details/0cd0456d6029cec2,Robert Valentin,74.0,77.0,185.0,Orthodox,1995-03-31,1.13,0.56,2.83,0.32,0.0,0.0,0.55,1.3
http://ufcstats.com/fighter-details/0cf935519d439ba6,Enson Inoue,70.0,,210.0,Orthodox,1967-04-15,1.7,0.63,1.88,0.3,0.0,0.0,0.33,0.0
http://ufcstats.com/fighter-details/0cf9f5518d6063bb,Angelo Trevino,71.0,,170.0,Switch,1993-06-10,5.19,0.54,3.9,0.47,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/0cfbbfa0ba6d9855,Mike Hayes,76.0,,230.0,Orthodox,--,4.87,0.55,1.47,0.77,0.0,0.0,0.75,4.0
http://ufcstats.com/fighter-details/0d0351c20169a499,Jon Delos Reyes,66.0,67.0,125.0,Orthodox,1987-08-19,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9
http://ufcstats.com/fighter-details/0d09efd31eb9fadf,Jansey Silva,74.0,67.0,185.0,Orthodox,1995-05-30,0.46,0.4,2.32,0.33,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0d1190beced94f7c,Rashid Vagabov,,,125.0,Orthodox,1998-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0d16bdb7d32e88e9,Hiroyuki Takaya,66.0,,139.0,Orthodox,1977-06-10,3.18,0.33,3.16,0.6,0.9,0.45,0.66,0.0
http://ufcstats.com/fighter-details/0d1c163b206e8c5f,Rocky Lee,69.0,,145.0,Orthodox,1987-04-08,2.47,0.51,5.33,0.44,1.0,0.1,0.33,0.0
http://ufcstats.com/fighter-details/0d49ddc07bd8c747,Jonny Carson,70.0,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0d506315895efffc,Sean Pierson,72.0,76.0,170.0,Southpaw,1976-03-10,3.84,0.39,3.73,0.64,0.39,0.18,0.66,0.4
http://ufcstats.com/fighter-details/0d5cc0170c1a7e71,Mick Parkin,76.0,79.0,265.0,Orthodox,1995-10-02,4.7,0.5,4.13,0.58,1.38,0.46,0.5,0.2
http://ufcstats.com/fighter-details/0d62719b1dcf7c40,Sheymon Moraes,68.0,72.0,145.0,Orthodox,1990-10-11,3.0,0.42,3.64,0.63,0.0,0.0,0.53,0.0
http://ufcstats.com/fighter-details/0d65c432720accb9,Michal Oleksiejczuk,72.0,74.0,185.0,Southpaw,1995-02-22,5.34,0.51,4.41,0.59,1.02,0.43,0.52,0.0
http://ufcstats.com/fighter-details/0d68c7bfdff1dc34,Radley Da Silva,69.0,71.0,145.0,Orthodox,1995-06-20,0.27,0.22,0.93,0.48,6.0,1.0,1.0,0.0
http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,Dricus Du Plessis,73.0,76.0,185.0,Switch,1994-01-14,5.18,0.48,4.33,0.52,2.22,0.51,0.34,0.7
http://ufcstats.com/fighter-details/0d8011111be000b2,Sean Strickland,73.0,76.0,185.0,Orthodox,1991-02-27,5.95,0.42,4.57,0.6,0.73,0.64,0.76,0.2
http://ufcstats.com/fighter-details/0d9312337fdce39a,Jordan Dowdy,,,170.0,,--,2.11,0.44,2.63,0.5,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0d980975001ae3d8,Shamil Gamzatov,74.0,76.0,205.0,Orthodox,1990-08-09,5.35,0.48,3.46,0.51,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/0db70ca89e1c7374,Dieusel Berto,69.0,,200.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0db9d2486d564a3c,Ivan Lopez,66.0,,135.0,Southpaw,--,0.9,0.26,2.24,0.65,0.0,0.0,0.3,0.0
http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,Rafael Natal,72.0,77.0,185.0,Orthodox,1982-12-25,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5
http://ufcstats.com/fighter-details/0de720c0f1d4ab9c,Danny Chavez,68.0,67.0,145.0,Orthodox,1987-03-14,2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0
http://ufcstats.com/fighter-details/0e041d43a47d2e4b,Matt Lindland,72.0,74.0,185.0,Southpaw,1970-05-17,2.62,0.5,1.56,0.52,3.01,0.48,0.6,1.3
http://ufcstats.com/fighter-details/0e21976afc92e4d1,Magnus Cedenblad,77.0,79.0,185.0,Orthodox,1982-04-10,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0
http://ufcstats.com/fighter-details/0e2c2daf11b5d8f2,Issac DeJesus,,,145.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0e31bfd26cc8c503,Chris Liguori,69.0,,185.0,Orthodox,--,0.29,0.33,1.44,0.0,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/0e46690e55a8df75,Timmy Cuamba,69.0,71.0,145.0,Orthodox,1999-02-08,3.12,0.42,4.3,0.58,1.11,0.26,0.8,0.0
http://ufcstats.com/fighter-details/0e4daed84a8f39a6,Eric Esch,71.0,,350.0,Orthodox,1968-08-03,3.07,0.71,1.74,0.43,0.0,0.0,0.0,2.0
http://ufcstats.com/fighter-details/0e5c4e72237461bb,Bruno Souza,70.0,70.0,145.0,Orthodox,1996-03-07,3.73,0.39,5.3,0.45,0.5,0.16,0.6,0.0
http://ufcstats.com/fighter-details/0e5c79b3594ff0ad,Sherrard Blackledge,71.0,75.0,155.0,Orthodox,1993-08-16,3.7,0.49,3.13,0.55,4.0,0.33,0.42,0.0
http://ufcstats.com/fighter-details/0e6b611451a9a7d8,Mark Vologdin,,,135.0,,2000-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0e8744ded08ee5fb,Louis Jauregui,67.0,,170.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0e96af5220d27ed4,Dhafir Harris,,,257.0,,1977-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0e9869d712e81f8f,Sam Adkins,75.0,,225.0,Orthodox,1965-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0e98b05d3cf6d271,Trevor Harris,66.0,,145.0,,--,1.73,0.5,0.43,0.75,0.0,0.0,0.5,6.5
http://ufcstats.com/fighter-details/0ec821423baa26bd,Scott Fiedler,76.0,,235.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0ee783aa00e468f0,Vitor Belfort,72.0,74.0,185.0,Southpaw,1977-04-01,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6
http://ufcstats.com/fighter-details/0eec866a077889f0,Manny Tapia,65.0,67.0,135.0,Orthodox,1981-03-14,2.69,0.21,4.74,0.58,0.49,0.4,0.66,0.2
http://ufcstats.com/fighter-details/0eef1bf99afd4ff2,Steve Mann,73.0,,170.0,,--,3.18,0.7,0.66,0.57,1.64,1.0,0.6,0.0
http://ufcstats.com/fighter-details/0efb0d4ebb950fcb,YoungJae Song,67.0,70.0,145.0,Orthodox,1996-01-03,3.33,0.58,2.33,0.55,0.0,0.0,0.45,0.0
http://ufcstats.com/fighter-details/0f1efce7d2571d10,Nikolay Veretennikov,73.0,74.0,170.0,Orthodox,1989-12-22,3.01,0.55,3.43,0.46,0.55,0.18,0.62,0.0
http://ufcstats.com/fighter-details/0f3a990526c5e706,Sean Sharaf,75.0,77.0,252.0,Orthodox,1993-07-11,7.31,0.44,9.79,0.44,2.07,0.12,0.0,0.0
http://ufcstats.com/fighter-details/0f4a536507f33576,Chasen Blair,70.0,71.0,155.0,Orthodox,1998-10-14,4.31,0.39,5.39,0.55,0.0,0.0,1.0,0.0
http://ufcstats.com/fighter-details/0f6528b461e47462,Joao Roque,66.0,,155.0,Orthodox,1971-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0f7210aa8d61af8d,Mario Rivera,70.0,,170.0,,--,0.0,0.0,8.41,0.2,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/0fb1e2694a39a02f,Yuri Villefort,72.0,73.0,170.0,Orthodox,1991-03-23,3.18,0.43,5.42,0.55,2.0,0.35,0.4,0.3
http://ufcstats.com/fighter-details/0fd5f4b838e890cc,Said Nurmagomedov,68.0,70.0,135.0,Orthodox,1992-04-05,3.08,0.48,2.05,0.55,0.86,0.15,0.63,1.1
http://ufcstats.com/fighter-details/0ff11cc094e887bc,Cain Velasquez,73.0,77.0,240.0,Orthodox,1982-07-28,6.37,0.57,2.33,0.57,5.13,0.45,0.85,0.4
http://ufcstats.com/fighter-details/102a8fdf8cbf7467,Kleydson Rodrigues,65.0,67.0,135.0,Orthodox,1995-10-22,4.58,0.57,2.29,0.53,0.6,0.22,0.53,0.6
http://ufcstats.com/fighter-details/103b06d8707895a9,Emil Meek,71.0,74.0,170.0,Switch,1988-08-20,2.52,0.39,2.53,0.38,0.25,0.33,0.47,1.0
http://ufcstats.com/fighter-details/103e2e33a60683e1,Irina Alekseeva,68.0,67.0,135.0,Orthodox,1990-06-27,4.01,0.39,5.03,0.46,0.47,0.2,0.66,0.5
http://ufcstats.com/fighter-details/103e2e67919379c5,Andy Waters,72.0,,170.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/10559c53de0b950e,Joey Gambino,67.0,,145.0,Orthodox,1988-10-26,2.47,0.35,2.53,0.51,0.0,0.0,0.42,0.8
http://ufcstats.com/fighter-details/10657c60ce349e0f,Shunichi Shimizu,65.0,,135.0,Orthodox,1985-01-31,0.14,0.33,4.68,0.3,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/106a925d947a0de9,Mack Brewer,,,205.0,,--,0.0,0.0,6.67,0.36,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/108afe61a26bcbf4,Igor Zinoviev,73.0,,199.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/1091d4d957141094,Nikita Krylov,75.0,77.0,205.0,Orthodox,1992-03-07,4.31,0.54,2.58,0.44,2.17,0.38,0.53,1.4
http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1,Krishaun Gilmore,,,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/10ccf4ec9913cadc,Christian Uflacker,71.0,,170.0,,1985-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/10d4575f497face4,SeongChan Hong,67.0,69.0,155.0,Orthodox,1989-11-28,6.57,0.55,8.76,0.47,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/10e04e5e81f391a0,Rocky Long,,,145.0,,1978-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/10f3ba6cd2f44a97,Dominick Cruz,68.0,68.0,135.0,Orthodox,1985-03-09,3.91,0.33,2.61,0.7,2.82,0.42,0.83,0.1
http://ufcstats.com/fighter-details/110404b505fb562c,Jeremy Malaterre,71.0,,155.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/11337d069261bf3a,Karl Reed,75.0,78.0,205.0,Orthodox,1988-10-27,2.04,0.44,3.84,0.38,1.06,0.22,0.53,0.0
http://ufcstats.com/fighter-details/113df4fde64735c6,Davey Grant,68.0,69.0,135.0,Orthodox,1985-12-18,5.18,0.44,3.74,0.55,1.04,0.4,0.63,0.2
http://ufcstats.com/fighter-details/11547e29f253fb89,Marcos Brigagao,75.0,76.0,205.0,Southpaw,1996-04-01,3.07,0.43,3.27,0.25,0.0,0.0,0.36,0.0
http://ufcstats.com/fighter-details/11583163f45c7b31,Lucas Alexander,71.0,73.0,145.0,Orthodox,1995-07-28,4.69,0.57,2.87,0.56,0.0,0.0,0.6,0.0
http://ufcstats.com/fighter-details/1174782eacde9b0c,Devin Cole,76.0,,240.0,Orthodox,1976-10-01,3.5,0.55,2.14,0.48,2.18,0.42,0.66,0.0
http://ufcstats.com/fighter-details/117580b232409824,Blake Watkins,,,185.0,,--,5.45,0.62,7.64,0.61,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/117a06469813e4ef,ChangHo Lee,68.0,69.0,135.0,Orthodox,1994-05-09,4.92,0.67,2.35,0.39,3.27,0.33,0.37,0.4
http://ufcstats.com/fighter-details/118463dd8db16e7f,Michelle Maher,,,145.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/119ebea97e914dcf,Yuki Ishikawa,71.0,,205.0,Orthodox,--,1.07,0.28,8.57,0.11,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/11b5a809c3120e27,Rodrigo Lidio,71.0,73.0,155.0,Orthodox,1989-07-07,0.97,0.5,0.0,1.0,0.0,0.0,0.5,0.0
http://ufcstats.com/fighter-details/11e3fd7546359fc5,Rob McCullough,69.0,69.0,155.0,Orthodox,1977-05-26,2.47,0.36,2.84,0.59,0.46,1.0,0.68,0.0
http://ufcstats.com/fighter-details/11f8860028b68fcf,Aaron Rosa,76.0,77.0,205.0,Orthodox,1983-05-28,4.03,0.47,4.41,0.45,0.36,0.33,0.85,0.4
http://ufcstats.com/fighter-details/1208ffc5be6e31ad,Samy Schiavo,68.0,,155.0,Orthodox,1975-12-24,1.68,0.34,2.62,0.38,0.94,0.5,0.66,0.9
http://ufcstats.com/fighter-details/1209b5134401ca53,Mario Neto,72.0,,229.0,Orthodox,--,1.89,0.5,1.89,0.7,2.84,1.0,0.0,0.0
http://ufcstats.com/fighter-details/122806b56775a53a,Joe Pearson,70.0,,145.0,Orthodox,1978-03-28,0.59,0.18,3.51,0.33,0.0,0.0,0.0,4.4
http://ufcstats.com/fighter-details/122ac9b816d8b71c,Shana Dobson,66.0,69.0,125.0,Orthodox,1989-03-30,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0
http://ufcstats.com/fighter-details/122ae3b34275fbb2,George Mangos,70.0,70.0,145.0,Switch,2003-08-19,0.93,0.51,0.27,0.77,0.0,0.0,0.0,2.0
http://ufcstats.com/fighter-details/1235b31de15d0c6e,Montserrat Conejo Ruiz,60.0,61.0,115.0,Southpaw,1993-02-03,0.79,0.27,4.96,0.37,2.05,0.83,0.33,0.8
http://ufcstats.com/fighter-details/12458872d6afae1b,Vernon White,72.0,,205.0,Southpaw,1971-12-03,2.11,0.38,2.2,0.54,0.88,0.28,0.44,0.0
http://ufcstats.com/fighter-details/12585614e0ed2626,Nick Maximov,72.0,76.0,185.0,Southpaw,1997-12-23,1.93,0.45,2.64,0.46,4.16,0.45,0.35,0.2
http://ufcstats.com/fighter-details/12630a4aa0894da8,Joilton Lutterbach,73.0,75.0,185.0,Orthodox,1992-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/1267b631db78665a,Chad Corvin,77.0,,255.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://ufcstats.com/fighter-details/126bdc1710a8cbf4,Qiu Lun,68.0,66.0,125.0,Southpaw,1997-07-08,3.51,0.46,1.78,0.67,0.67,0.18,0.68,0.0
